,ville_code_commune,duration_toulouse,distance_toulouse,base_duration_toulouse
3121,81274,3607,85987,3505
3122,81046,3174,69689,3053
3123,81213,3397,58572,3226
3124,81253,4298,101899,4214
3125,81023,8081,161474,7821
3126,81312,4423,80125,4240
3127,81085,7147,142445,6896
3128,81247,5067,111893,5016
3129,81314,6832,141605,6672
3130,81049,4311,74741,4186
3131,81250,4390,91994,4315
3132,81149,2571,51646,2486
3133,81258,4135,86514,4044
3134,81033,4310,99902,4223
3135,81318,2457,45687,2326
3136,81223,6647,111801,6490
3137,81012,3999,82477,3843
3138,81035,4791,96014,4568
3139,81111,4353,91446,4157
3140,81229,3047,54551,2886
3141,81003,5202,113411,5049
3142,81131,2912,70169,2813
3143,81160,4529,80728,4351
3144,81022,2442,42375,2305
3145,81203,5644,120381,5551
3146,81105,3486,76580,3367
3147,81070,2288,48344,2175
3148,81238,6590,108425,6303
3149,81295,4713,106187,4613
3150,81267,5720,123388,5573
3151,81209,6085,99669,5801
3152,81324,2667,48589,2529
3153,81159,3128,56426,2973
3154,81014,7070,122322,6874
3155,81265,4556,95349,4359
3156,81019,5665,123575,5593
3157,81268,6354,130638,6119
3158,81226,4095,95448,3964
3159,81021,5933,98704,5660
3160,81206,4550,88599,4236
3161,81270,3386,60962,3241
3162,81313,3632,78873,3447
3163,81074,3753,89480,3656
3164,81078,3754,66965,3558
3165,81135,5093,101029,4869
3166,81054,4164,77129,3980
3167,81244,4638,103381,4553
3168,81273,4343,79872,4160
3169,81186,4728,112908,4608
3170,81320,4353,91446,4157
3171,81059,3468,81964,3337
3172,81271,2129,42241,2015
3173,81031,6243,110224,6042
3174,81326,3827,86751,3686
3175,81198,3701,79441,3582
3176,81214,3392,59417,3248
3177,81283,3369,70112,3208
3178,81168,5280,122624,5155
3179,81215,3180,63341,2984
3180,81205,3457,63029,3303
3181,81073,4638,104729,4559
3182,81177,4787,99583,4649
3183,81113,3847,90172,3739
3184,81235,4661,83146,4468
3185,81119,3991,86312,3896
3186,81161,5831,123286,5682
3187,81202,2791,57055,2664
3188,81017,5367,115531,5296
3189,81120,5018,86607,4799
3190,81251,3805,70665,3613
3191,81041,3398,74135,3243
3192,81127,3213,58859,3073
3193,81224,5759,112517,5507
3194,81071,4879,108843,4759
3195,81264,5473,120564,5404
3196,81284,3051,78076,2959
3197,81089,5293,117461,5216
3198,81296,4313,99179,4240
3199,81321,6669,108223,6391
3200,81096,4848,108061,4713
3201,81169,3713,72134,3507
3202,81130,5227,92858,5030
3203,81252,5042,91420,4821
3204,81030,3268,59393,3133
3205,81042,5526,96336,5313
3206,81028,7344,124684,7152
3207,81144,3681,87762,3577
3208,81201,4776,117921,4638
3209,81009,4222,86705,4025
3210,81092,3263,58975,3082
3211,81269,6040,104726,5843
3212,81280,5295,103692,5066
3213,81289,3974,73384,3805
3214,81292,4679,114708,4569
3215,81087,3583,72938,3403
3216,81016,5028,93759,4803
3217,81167,5828,121363,5638
3218,81045,4633,93523,4424
3219,81048,3854,92993,3738
3220,81067,3901,82393,3716
3221,81200,3899,68856,3770
3222,81155,4235,97753,4143
3223,81060,4432,101860,4336
3224,81053,6466,107439,6274
3225,81020,3127,73923,2989
3226,81211,4043,86485,3955
3227,81290,4174,86533,3972
3228,81065,5085,85715,4893
3229,81305,6682,135062,6501
3230,81259,4636,108126,4581
3231,81207,4730,98041,4599
3232,81228,2420,40718,2278
3233,81227,5473,110306,5365
3234,81276,3525,56887,3273
3235,81245,5838,110628,5610
3236,81034,6000,102152,5795
3237,81052,3772,89988,3676
3238,81029,3428,81067,3315
3239,81148,4174,89039,3982
3240,81170,4857,106859,4770
3241,81306,4215,99699,4140
3242,81082,5545,121769,5471
3243,81272,3771,62322,3527
3244,81266,3759,66965,3558
3245,81191,5030,98183,4809
3246,81197,4137,86558,3941
3247,81055,4723,77395,4446
3248,81307,5413,93943,5230
3249,81084,4943,85367,4763
3250,81093,3094,72919,2978
3251,81143,4008,75049,3811
3252,81110,5980,130895,5829
3253,81104,2244,49523,2140
3254,81025,2571,43690,2414
3255,81162,2611,48097,2477
3256,81210,3633,65766,3480
3257,81225,3332,70318,3152
3258,81175,3856,59585,3704
3259,81118,5053,101175,4906
3260,81301,4739,106903,4666
3261,81147,4162,97473,4030
3262,81298,2045,36464,1927
3263,82174,4102,84196,3820
3264,82116,4730,92493,4435
3265,82108,3434,62784,3144
3266,82166,4204,96516,3888
3267,82068,4177,59576,3833
3268,82039,3475,66660,3131
3269,82130,4887,110557,4647
3270,82172,5636,109049,5408
3271,82072,3882,93092,3552
3272,82170,4436,87456,4009
3273,82132,3944,76956,3612
3274,82001,3164,59195,2871
3275,82144,4071,77185,3796
3276,82110,3969,74142,3602
3277,82066,3551,66305,3221
3278,82158,3509,87305,3198
3279,82161,3156,63168,2843
3280,82173,3533,48867,3327
3281,82124,2937,55250,2632
3282,82107,4807,71274,4673
3283,82033,3150,68277,2817
3284,82103,3933,70939,3797
3285,82053,3827,53020,3639
3286,82007,4043,85899,3738
3287,82167,2923,58081,2638
3288,82006,4132,58741,3980
3289,82058,4029,81238,3696
3290,82159,4192,84446,3866
3291,82025,2480,47119,2198
3292,82035,3799,78322,3445
3293,82046,4357,88952,4033
3294,82086,3656,55006,3378
3295,82162,4752,95365,4511
3296,82051,4125,83340,3744
3297,82153,6468,141655,6094
3298,82102,3691,91833,3368
3299,82150,3020,43460,2782
3300,82028,2210,34150,2034
3301,82077,4528,84181,4296
3302,82186,3912,92765,3579
3303,82135,2767,39990,2597
3304,82026,4134,81656,3790
3305,82106,3874,58757,3739
3306,82152,3445,72072,3102
3307,82049,3912,93707,3582
3308,82047,4368,62357,4037
3309,82010,4176,97215,3857
3310,82105,3393,47550,3170
3311,82188,3153,47648,2997
3312,82155,4912,97282,4630
3313,82032,4773,107728,4515
3314,82109,4115,83681,3728
3315,82087,4041,70669,3702
3316,82079,2651,49349,2370
3317,82009,4817,95419,4612
3318,82175,4294,84476,3882
3319,82119,4035,86427,3745
3320,82078,4807,98354,4574
3321,82081,3752,57238,3449
3322,82122,4442,87038,4087
3323,82011,3422,61966,3137
3324,82100,5328,105887,5102
3325,82090,3451,65795,3155
3326,82018,3683,71725,3338
3327,82075,2290,32787,2123
3328,82165,3479,87220,3155
3329,82157,6158,118346,5846
3330,82088,5412,104960,5105
3331,82083,4062,96783,3746
3332,82073,4130,93637,3817
3333,82085,3202,59328,2847
3334,82112,3191,70163,2832
3335,82003,3719,76746,3364
3336,82101,4053,82698,3656
3337,82189,4293,80826,4026
3338,82117,5604,109712,5298
3339,82171,3599,53211,3274
3340,82145,4145,80463,3817
3341,82054,3620,89346,3286
3342,82043,3333,46939,3153
3343,82140,3541,69644,3244
3344,82143,4274,100164,3963
3345,82138,4519,103713,4239
3346,82128,4607,85951,4375
3347,82180,4200,65114,3900
3348,82056,5495,106917,5204
3349,82027,2280,47068,2002
3350,82136,3059,47981,2838
3351,82104,4289,101804,3984
3352,82062,2975,43738,2734
3353,82096,3449,62961,3102
3354,82044,2772,56044,2491
3355,82091,4368,62357,4037
3356,82097,4481,89484,4205
3357,82151,6020,116737,5708
3358,82036,3790,52609,3430
3359,82168,4607,91504,4284
3360,82142,2014,30229,1845
3361,82024,4904,113226,4696
3362,82156,3995,80259,3693
3363,82099,3800,78299,3458
3364,82041,4504,86952,4208
3365,82095,4737,92889,4457
3366,82071,3959,55949,3620
3367,82141,3922,94343,3611
3368,82176,3432,67828,3137
3369,82052,3618,52249,3305
3370,82065,4496,102252,4217
3371,82034,4319,88003,4021
3372,82055,4432,62197,4281
3373,82076,3705,70754,3416
3374,82178,2717,39901,2505
3375,82184,3718,73785,3373
3376,82129,4634,93421,4388
3377,82037,3578,78543,3266
3378,82160,4781,107461,4555
3379,82080,3565,76112,3223
3380,82059,3907,56163,3555
3381,82023,3522,53063,3234
3382,82191,5863,111590,5582
3383,82074,4361,103718,4063
3384,82002,3361,67035,3051
3385,82193,3808,50681,3623
3386,82120,3654,71747,3345
3387,82015,3877,55721,3692
3388,82182,4672,93257,4341
3389,82061,5258,102896,5060
3390,82118,3752,57238,3449
3391,82179,4358,85745,4028
3392,82115,3656,71735,3357
3393,82154,4512,89439,4181
3394,82190,2842,40025,2622
3395,82057,2593,37313,2392
3396,82017,2649,39150,2436
3397,82125,3243,47981,3035
3398,82020,3243,42633,3071
3399,82042,4731,93448,4432
3400,82064,3354,46514,3041
3401,82164,5109,100183,4853
3402,82113,4303,80792,4036
3403,82050,4038,96440,3745
3404,82067,4384,69401,4134
3405,82012,3800,77281,3457
3406,82008,3617,89346,3286
3407,82040,4485,92035,4185
3408,82084,6147,118513,5853
3409,82098,3088,59609,2798
3410,82187,5823,113160,5570
3411,82082,5297,104228,5048
3412,82195,3422,61966,3137
3413,82147,5759,111238,5536
3414,82148,4539,93594,4261
3415,82177,4959,98852,4708
3416,82131,4164,89298,3854
3417,82045,3734,55032,3448
3418,82092,4270,88016,3986
3419,82013,3985,56616,3817
3420,82031,3534,73935,3198
3421,82146,4463,92401,4200
3422,82163,4665,93529,4438
3423,82192,3707,55221,3519
3424,82137,5459,108212,5202
3425,82021,5042,99223,4779
3426,82183,4932,94836,4792
3427,82038,5190,101532,4963
3428,82169,3819,79152,3449
3429,82127,4238,84543,3863
3430,82194,3022,47659,2807
3431,82014,3163,42936,2986
3432,82181,4196,97059,3912
3433,82149,3605,69227,3219
3434,82069,5679,110476,5410
3435,82048,2503,36822,2290
3436,82022,4895,97777,4645
3437,82123,2667,50469,2364
3438,82004,4310,88003,4021
3439,82016,5302,105059,5029
3440,82063,3912,77586,3603
3441,82134,3463,67661,3134
3442,82089,3900,93707,3582
3443,82070,4315,62953,4170
3444,82114,2668,39060,2441
3445,82185,6190,119909,5874
3446,82005,2628,33764,2457
3447,82111,4550,89082,4238
3448,82133,4931,100189,4734
3449,82094,4637,92832,4296
3450,82121,2676,51930,2377
3451,82030,3524,73347,3189
3452,82029,6189,117382,5927
3453,82060,4806,94470,4540
3454,82019,3819,77310,3430
3455,82126,3932,83304,3627
3456,82139,3950,81511,3648
3457,82093,3905,59593,3611
